match_id,team1,team2,city,venue,season,team1_runs,team2_runs,winner
335982,Royal Challengers Bangalore,Kolkata Knight Riders,Bengaluru,M Chinnaswamy Stadium,2008,222,82.0,Kolkata Knight Riders
335983,Punjab Kings,Chennai Super Kings,Mohali,Punjab Cricket Association IS Bindra Stadium,2008,240,207.0,Chennai Super Kings
335984,Delhi Capitals,Rajasthan Royals,Delhi,Feroz Shah Kotla,2008,129,132.0,Delhi Daredevils
335985,Mumbai Indians,Royal Challengers Bangalore,Mumbai,Wankhede Stadium,2008,165,166.0,Royal Challengers Bangalore
335986,Kolkata Knight Riders,Sunrisers Hyderabad,Kolkata,Eden Gardens,2008,110,112.0,Kolkata Knight Riders
335987,Rajasthan Royals,Punjab Kings,Jaipur,Sawai Mansingh Stadium,2008,166,168.0,Rajasthan Royals
335988,Sunrisers Hyderabad,Delhi Capitals,Hyderabad,Rajiv Gandhi International Stadium,2008,142,143.0,Delhi Daredevils
335989,Chennai Super Kings,Mumbai Indians,Chennai,MA Chidambaram Stadium,2008,208,202.0,Chennai Super Kings
335990,Sunrisers Hyderabad,Rajasthan Royals,Hyderabad,Rajiv Gandhi International Stadium,2008,214,217.0,Rajasthan Royals
335991,Punjab Kings,Mumbai Indians,Mohali,Punjab Cricket Association IS Bindra Stadium,2008,182,116.0,Kings XI Punjab
335992,Royal Challengers Bangalore,Rajasthan Royals,Bengaluru,M Chinnaswamy Stadium,2008,135,138.0,Rajasthan Royals
335993,Chennai Super Kings,Kolkata Knight Riders,Chennai,MA Chidambaram Stadium,2008,147,152.0,Chennai Super Kings
335994,Mumbai Indians,Sunrisers Hyderabad,Mumbai,Dr DY Patil Sports Academy,2008,154,155.0,Deccan Chargers
335995,Punjab Kings,Delhi Capitals,Mohali,Punjab Cricket Association IS Bindra Stadium,2008,158,162.0,Kings XI Punjab
335996,Royal Challengers Bangalore,Chennai Super Kings,Bengaluru,M Chinnaswamy Stadium,2008,178,165.0,Chennai Super Kings
335997,Kolkata Knight Riders,Mumbai Indians,Kolkata,Eden Gardens,2008,137,138.0,Mumbai Indians
335998,Delhi Capitals,Royal Challengers Bangalore,Delhi,Feroz Shah Kotla,2008,191,181.0,Delhi Daredevils
335999,Sunrisers Hyderabad,Punjab Kings,Hyderabad,Rajiv Gandhi International Stadium,2008,164,167.0,Kings XI Punjab
336000,Rajasthan Royals,Kolkata Knight Riders,Jaipur,Sawai Mansingh Stadium,2008,196,151.0,Rajasthan Royals
336001,Chennai Super Kings,Delhi Capitals,Chennai,MA Chidambaram Stadium,2008,169,172.0,Delhi Daredevils
336003,Punjab Kings,Kolkata Knight Riders,Mohali,Punjab Cricket Association IS Bindra Stadium,2008,178,169.0,Kings XI Punjab
336034,Royal Challengers Bangalore,Sunrisers Hyderabad,Bengaluru,M Chinnaswamy Stadium,2008,156,153.0,Royal Challengers Bangalore
336004,Mumbai Indians,Delhi Capitals,Mumbai,Dr DY Patil Sports Academy,2008,162,133.0,Mumbai Indians
336005,Rajasthan Royals,Chennai Super Kings,Jaipur,Sawai Mansingh Stadium,2008,109,110.0,Rajasthan Royals
336006,Royal Challengers Bangalore,Punjab Kings,Bengaluru,M Chinnaswamy Stadium,2008,126,127.0,Kings XI Punjab
336007,Chennai Super Kings,Sunrisers Hyderabad,Chennai,MA Chidambaram Stadium,2008,144,148.0,Deccan Chargers
336008,Mumbai Indians,Rajasthan Royals,Mumbai,Dr DY Patil Sports Academy,2008,103,104.0,Mumbai Indians
336009,Delhi Capitals,Chennai Super Kings,Delhi,Feroz Shah Kotla,2008,187,188.0,Chennai Super Kings
336010,Kolkata Knight Riders,Royal Challengers Bangalore,Kolkata,Eden Gardens,2008,129,124.0,Kolkata Knight Riders
336011,Rajasthan Royals,Sunrisers Hyderabad,Jaipur,Sawai Mansingh Stadium,2008,140,141.0,Rajasthan Royals
336013,Chennai Super Kings,Punjab Kings,Chennai,MA Chidambaram Stadium,2008,181,163.0,Chennai Super Kings
336014,Sunrisers Hyderabad,Kolkata Knight Riders,Hyderabad,Rajiv Gandhi International Stadium,2008,204,181.0,Kolkata Knight Riders
336015,Rajasthan Royals,Delhi Capitals,Jaipur,Sawai Mansingh Stadium,2008,156,159.0,Rajasthan Royals
336016,Punjab Kings,Royal Challengers Bangalore,Mohali,Punjab Cricket Association IS Bindra Stadium,2008,143,144.0,Kings XI Punjab
336017,Kolkata Knight Riders,Delhi Capitals,Kolkata,Eden Gardens,2008,133,110.0,Kolkata Knight Riders
336018,Mumbai Indians,Chennai Super Kings,Mumbai,Wankhede Stadium,2008,156,158.0,Mumbai Indians
336020,Delhi Capitals,Sunrisers Hyderabad,Delhi,Feroz Shah Kotla,2008,194,182.0,Delhi Daredevils
336021,Mumbai Indians,Kolkata Knight Riders,Mumbai,Wankhede Stadium,2008,67,68.0,Mumbai Indians
336022,Delhi Capitals,Punjab Kings,Delhi,Feroz Shah Kotla,2008,118,94.0,Kings XI Punjab
336023,Rajasthan Royals,Royal Challengers Bangalore,Jaipur,Sawai Mansingh Stadium,2008,197,132.0,Rajasthan Royals
336024,Sunrisers Hyderabad,Mumbai Indians,Hyderabad,Rajiv Gandhi International Stadium,2008,178,153.0,Mumbai Indians
336025,Kolkata Knight Riders,Chennai Super Kings,Kolkata,Eden Gardens,2008,149,55.0,Chennai Super Kings
336026,Royal Challengers Bangalore,Delhi Capitals,Bengaluru,M Chinnaswamy Stadium,2008,154,158.0,Delhi Daredevils
336027,Kolkata Knight Riders,Rajasthan Royals,Kolkata,Eden Gardens,2008,147,150.0,Rajasthan Royals
336028,Mumbai Indians,Punjab Kings,Mumbai,Wankhede Stadium,2008,189,188.0,Kings XI Punjab
336029,Chennai Super Kings,Royal Challengers Bangalore,Chennai,MA Chidambaram Stadium,2008,126,112.0,Royal Challengers Bangalore
336031,Punjab Kings,Sunrisers Hyderabad,Mohali,Punjab Cricket Association IS Bindra Stadium,2008,175,178.0,Kings XI Punjab
336032,Delhi Capitals,Mumbai Indians,Delhi,Feroz Shah Kotla,2008,176,179.0,Delhi Daredevils
336033,Chennai Super Kings,Rajasthan Royals,Chennai,MA Chidambaram Stadium,2008,211,201.0,Rajasthan Royals
336002,Sunrisers Hyderabad,Royal Challengers Bangalore,Hyderabad,Rajiv Gandhi International Stadium,2008,165,171.0,Royal Challengers Bangalore
336035,Kolkata Knight Riders,Punjab Kings,Kolkata,Eden Gardens,2008,174,175.0,Kolkata Knight Riders
336036,Rajasthan Royals,Mumbai Indians,Jaipur,Sawai Mansingh Stadium,2008,145,146.0,Rajasthan Royals
336037,Sunrisers Hyderabad,Chennai Super Kings,Hyderabad,Rajiv Gandhi International Stadium,2008,147,148.0,Chennai Super Kings
336012,Royal Challengers Bangalore,Mumbai Indians,Bengaluru,M Chinnaswamy Stadium,2008,122,126.0,Mumbai Indians
336019,Punjab Kings,Rajasthan Royals,Mohali,Punjab Cricket Association IS Bindra Stadium,2008,221,180.0,Kings XI Punjab
336038,Delhi Capitals,Rajasthan Royals,Mumbai,Wankhede Stadium,2008,192,87.0,Rajasthan Royals
336039,Chennai Super Kings,Punjab Kings,Mumbai,Wankhede Stadium,2008,112,116.0,Chennai Super Kings
336040,Chennai Super Kings,Rajasthan Royals,Mumbai,Dr DY Patil Sports Academy,2008,163,164.0,Rajasthan Royals
392181,Chennai Super Kings,Mumbai Indians,Cape Town,Newlands,2009,165,146.0,Mumbai Indians
392182,Royal Challengers Bangalore,Rajasthan Royals,Cape Town,Newlands,2009,133,58.0,Royal Challengers Bangalore
392183,Delhi Capitals,Punjab Kings,Cape Town,Newlands,2009,104,58.0,Delhi Daredevils
392184,Sunrisers Hyderabad,Kolkata Knight Riders,Cape Town,Newlands,2009,101,104.0,Deccan Chargers
392185,Royal Challengers Bangalore,Chennai Super Kings,Port Elizabeth,St George's Park,2009,179,87.0,Chennai Super Kings
392186,Punjab Kings,Kolkata Knight Riders,Durban,Kingsmead,2009,158,79.0,Kolkata Knight Riders
392188,Royal Challengers Bangalore,Sunrisers Hyderabad,Cape Town,Newlands,2009,184,160.0,Deccan Chargers
392189,Chennai Super Kings,Delhi Capitals,Durban,Kingsmead,2009,189,180.0,Delhi Daredevils
392190,Kolkata Knight Riders,Rajasthan Royals,Cape Town,Newlands,2009,150,150.0,Rajasthan Royals
392191,Royal Challengers Bangalore,Punjab Kings,Durban,Kingsmead,2009,168,173.0,Kings XI Punjab
392192,Sunrisers Hyderabad,Mumbai Indians,Durban,Kingsmead,2009,168,156.0,Deccan Chargers
392194,Royal Challengers Bangalore,Delhi Capitals,Port Elizabeth,St George's Park,2009,149,150.0,Delhi Daredevils
392195,Punjab Kings,Rajasthan Royals,Cape Town,Newlands,2009,139,112.0,Kings XI Punjab
392196,Chennai Super Kings,Sunrisers Hyderabad,Durban,Kingsmead,2009,165,169.0,Deccan Chargers
392197,Kolkata Knight Riders,Mumbai Indians,Port Elizabeth,St George's Park,2009,187,95.0,Mumbai Indians
392198,Delhi Capitals,Rajasthan Royals,Centurion,SuperSport Park,2009,143,147.0,Rajasthan Royals
392199,Royal Challengers Bangalore,Kolkata Knight Riders,Durban,Kingsmead,2009,139,143.0,Royal Challengers Bangalore
392200,Punjab Kings,Mumbai Indians,Durban,Kingsmead,2009,119,116.0,Kings XI Punjab
392201,Sunrisers Hyderabad,Delhi Capitals,Centurion,SuperSport Park,2009,148,150.0,Delhi Daredevils
392202,Chennai Super Kings,Rajasthan Royals,Centurion,SuperSport Park,2009,164,126.0,Chennai Super Kings
392203,Kolkata Knight Riders,Mumbai Indians,East London,Buffalo Park,2009,148,139.0,Mumbai Indians
392204,Royal Challengers Bangalore,Punjab Kings,Durban,Kingsmead,2009,145,137.0,Royal Challengers Bangalore
392205,Sunrisers Hyderabad,Rajasthan Royals,Port Elizabeth,St George's Park,2009,141,142.0,Rajasthan Royals
392206,Chennai Super Kings,Delhi Capitals,Johannesburg,New Wanderers Stadium,2009,163,145.0,Chennai Super Kings
392207,Punjab Kings,Kolkata Knight Riders,Port Elizabeth,St George's Park,2009,153,154.0,Kings XI Punjab
392208,Royal Challengers Bangalore,Mumbai Indians,Johannesburg,New Wanderers Stadium,2009,149,150.0,Royal Challengers Bangalore
392209,Chennai Super Kings,Sunrisers Hyderabad,East London,Buffalo Park,2009,178,100.0,Chennai Super Kings
392210,Punjab Kings,Rajasthan Royals,Durban,Kingsmead,2009,211,133.0,Rajasthan Royals
392211,Delhi Capitals,Kolkata Knight Riders,Durban,Kingsmead,2009,154,157.0,Delhi Daredevils
392212,Sunrisers Hyderabad,Mumbai Indians,Centurion,SuperSport Park,2009,145,126.0,Deccan Chargers
392213,Royal Challengers Bangalore,Rajasthan Royals,Centurion,SuperSport Park,2009,105,107.0,Rajasthan Royals
392214,Chennai Super Kings,Punjab Kings,Centurion,SuperSport Park,2009,185,174.0,Chennai Super Kings
392215,Delhi Capitals,Mumbai Indians,East London,Buffalo Park,2009,116,118.0,Delhi Daredevils
392216,Sunrisers Hyderabad,Punjab Kings,Kimberley,De Beers Diamond Oval,2009,168,169.0,Kings XI Punjab
392217,Chennai Super Kings,Rajasthan Royals,Kimberley,De Beers Diamond Oval,2009,140,141.0,Chennai Super Kings
392218,Royal Challengers Bangalore,Mumbai Indians,Port Elizabeth,St George's Park,2009,157,141.0,Mumbai Indians
392219,Delhi Capitals,Kolkata Knight Riders,Johannesburg,New Wanderers Stadium,2009,123,125.0,Delhi Daredevils
392220,Sunrisers Hyderabad,Rajasthan Royals,Kimberley,De Beers Diamond Oval,2009,166,113.0,Deccan Chargers
392221,Royal Challengers Bangalore,Kolkata Knight Riders,Centurion,SuperSport Park,2009,173,176.0,Royal Challengers Bangalore
392222,Punjab Kings,Mumbai Indians,Centurion,SuperSport Park,2009,119,122.0,Mumbai Indians
392223,Sunrisers Hyderabad,Delhi Capitals,Durban,Kingsmead,2009,173,161.0,Delhi Daredevils
392224,Royal Challengers Bangalore,Chennai Super Kings,Durban,Kingsmead,2009,129,132.0,Royal Challengers Bangalore
392225,Mumbai Indians,Rajasthan Royals,Durban,Kingsmead,2009,145,143.0,Rajasthan Royals
392226,Delhi Capitals,Punjab Kings,Bloemfontein,OUTsurance Oval,2009,120,123.0,Kings XI Punjab
392227,Chennai Super Kings,Mumbai Indians,Port Elizabeth,St George's Park,2009,147,151.0,Chennai Super Kings
392228,Sunrisers Hyderabad,Kolkata Knight Riders,Johannesburg,New Wanderers Stadium,2009,160,166.0,Deccan Chargers
392229,Sunrisers Hyderabad,Punjab Kings,Johannesburg,New Wanderers Stadium,2009,134,133.0,Kings XI Punjab
392230,Delhi Capitals,Rajasthan Royals,Bloemfontein,OUTsurance Oval,2009,150,136.0,Delhi Daredevils
392231,Chennai Super Kings,Kolkata Knight Riders,Centurion,SuperSport Park,2009,188,189.0,Kolkata Knight Riders
392232,Royal Challengers Bangalore,Delhi Capitals,Johannesburg,New Wanderers Stadium,2009,134,135.0,Royal Challengers Bangalore
392233,Kolkata Knight Riders,Rajasthan Royals,Durban,Kingsmead,2009,101,102.0,Kolkata Knight Riders
392234,Chennai Super Kings,Punjab Kings,Durban,Kingsmead,2009,116,92.0,Chennai Super Kings
392235,Delhi Capitals,Mumbai Indians,Centurion,SuperSport Park,2009,165,166.0,Delhi Daredevils
392236,Royal Challengers Bangalore,Sunrisers Hyderabad,Centurion,SuperSport Park,2009,170,158.0,Royal Challengers Bangalore
392237,Delhi Capitals,Sunrisers Hyderabad,Centurion,SuperSport Park,2009,153,154.0,Deccan Chargers
392238,Royal Challengers Bangalore,Chennai Super Kings,Johannesburg,New Wanderers Stadium,2009,146,149.0,Royal Challengers Bangalore
392239,Royal Challengers Bangalore,Sunrisers Hyderabad,Johannesburg,New Wanderers Stadium,2009,143,137.0,Deccan Chargers
419106,Sunrisers Hyderabad,Kolkata Knight Riders,Mumbai,Dr DY Patil Sports Academy,2010,161,150.0,Kolkata Knight Riders
419107,Mumbai Indians,Rajasthan Royals,Mumbai,Brabourne Stadium,2010,212,208.0,Mumbai Indians
419108,Punjab Kings,Delhi Capitals,Mohali,Punjab Cricket Association IS Bindra Stadium,2010,142,146.0,Delhi Daredevils
419109,Kolkata Knight Riders,Royal Challengers Bangalore,Kolkata,Eden Gardens,2010,135,136.0,Kolkata Knight Riders
419110,Chennai Super Kings,Sunrisers Hyderabad,Chennai,MA Chidambaram Stadium,2010,190,159.0,Deccan Chargers
419111,Rajasthan Royals,Delhi Capitals,Ahmedabad,"Sardar Patel Stadium, Motera",2010,141,142.0,Delhi Daredevils
419112,Royal Challengers Bangalore,Punjab Kings,Bengaluru,M Chinnaswamy Stadium,2010,203,204.0,Royal Challengers Bangalore
419113,Kolkata Knight Riders,Chennai Super Kings,Kolkata,Eden Gardens,2010,164,109.0,Chennai Super Kings
419114,Delhi Capitals,Mumbai Indians,Delhi,Feroz Shah Kotla,2010,218,120.0,Mumbai Indians
419115,Royal Challengers Bangalore,Rajasthan Royals,Bengaluru,M Chinnaswamy Stadium,2010,92,93.0,Royal Challengers Bangalore
419116,Delhi Capitals,Chennai Super Kings,Delhi,Feroz Shah Kotla,2010,185,190.0,Chennai Super Kings
419117,Sunrisers Hyderabad,Punjab Kings,Cuttack,Barabati Stadium,2010,170,164.0,Deccan Chargers
419118,Rajasthan Royals,Kolkata Knight Riders,Ahmedabad,"Sardar Patel Stadium, Motera",2010,168,134.0,Rajasthan Royals
419119,Mumbai Indians,Royal Challengers Bangalore,Mumbai,Brabourne Stadium,2010,151,155.0,Royal Challengers Bangalore
419120,Sunrisers Hyderabad,Delhi Capitals,Cuttack,Barabati Stadium,2010,171,161.0,Deccan Chargers
419121,Chennai Super Kings,Punjab Kings,Chennai,MA Chidambaram Stadium,2010,136,136.0,Kings XI Punjab
419122,Mumbai Indians,Kolkata Knight Riders,Mumbai,Brabourne Stadium,2010,155,156.0,Mumbai Indians
419123,Royal Challengers Bangalore,Chennai Super Kings,Bengaluru,M Chinnaswamy Stadium,2010,171,135.0,Royal Challengers Bangalore
419124,Punjab Kings,Rajasthan Royals,Mohali,Punjab Cricket Association IS Bindra Stadium,2010,183,152.0,Rajasthan Royals
419125,Chennai Super Kings,Mumbai Indians,Mumbai,Brabourne Stadium,2010,180,181.0,Mumbai Indians
419128,Royal Challengers Bangalore,Delhi Capitals,Bengaluru,M Chinnaswamy Stadium,2010,183,166.0,Delhi Daredevils
419126,Rajasthan Royals,Sunrisers Hyderabad,Ahmedabad,"Sardar Patel Stadium, Motera",2010,148,151.0,Rajasthan Royals
419127,Punjab Kings,Kolkata Knight Riders,Mohali,Punjab Cricket Association IS Bindra Stadium,2010,183,144.0,Kolkata Knight Riders
419129,Rajasthan Royals,Chennai Super Kings,Ahmedabad,"Sardar Patel Stadium, Motera",2010,177,160.0,Rajasthan Royals
419130,Sunrisers Hyderabad,Mumbai Indians,Mumbai,Dr DY Patil Sports Academy,2010,172,131.0,Mumbai Indians
419131,Delhi Capitals,Kolkata Knight Riders,Delhi,Feroz Shah Kotla,2010,177,137.0,Delhi Daredevils
419132,Mumbai Indians,Punjab Kings,Mumbai,Brabourne Stadium,2010,163,164.0,Mumbai Indians
419133,Chennai Super Kings,Royal Challengers Bangalore,Chennai,MA Chidambaram Stadium,2010,161,162.0,Chennai Super Kings
419134,Delhi Capitals,Rajasthan Royals,Delhi,Feroz Shah Kotla,2010,188,121.0,Delhi Daredevils
419135,Kolkata Knight Riders,Sunrisers Hyderabad,Kolkata,Eden Gardens,2010,181,157.0,Kolkata Knight Riders
419136,Punjab Kings,Royal Challengers Bangalore,Mohali,Punjab Cricket Association IS Bindra Stadium,2010,181,184.0,Royal Challengers Bangalore
419137,Chennai Super Kings,Rajasthan Royals,Chennai,MA Chidambaram Stadium,2010,246,223.0,Chennai Super Kings
419138,Mumbai Indians,Sunrisers Hyderabad,Mumbai,Brabourne Stadium,2010,178,115.0,Mumbai Indians
419139,Kolkata Knight Riders,Punjab Kings,Kolkata,Eden Gardens,2010,200,204.0,Kings XI Punjab
419140,Delhi Capitals,Royal Challengers Bangalore,Delhi,Feroz Shah Kotla,2010,184,147.0,Delhi Daredevils
419141,Sunrisers Hyderabad,Rajasthan Royals,Nagpur,"Vidarbha Cricket Association Stadium, Jamtha",2010,159,157.0,Rajasthan Royals
419142,Chennai Super Kings,Mumbai Indians,Chennai,MA Chidambaram Stadium,2010,165,141.0,Chennai Super Kings
419143,Rajasthan Royals,Punjab Kings,Jaipur,Sawai Mansingh Stadium,2010,153,157.0,Rajasthan Royals
419144,Kolkata Knight Riders,Delhi Capitals,Kolkata,Eden Gardens,2010,181,167.0,Kolkata Knight Riders
419145,Royal Challengers Bangalore,Sunrisers Hyderabad,Bengaluru,M Chinnaswamy Stadium,2010,184,186.0,Deccan Chargers
419146,Punjab Kings,Mumbai Indians,Mohali,Punjab Cricket Association IS Bindra Stadium,2010,154,158.0,Kings XI Punjab
419147,Sunrisers Hyderabad,Chennai Super Kings,Nagpur,"Vidarbha Cricket Association Stadium, Jamtha",2010,138,139.0,Deccan Chargers
419148,Royal Challengers Bangalore,Kolkata Knight Riders,Bengaluru,M Chinnaswamy Stadium,2010,160,162.0,Royal Challengers Bangalore
419149,Delhi Capitals,Punjab Kings,Delhi,Feroz Shah Kotla,2010,111,112.0,Kings XI Punjab
419150,Rajasthan Royals,Mumbai Indians,Jaipur,Sawai Mansingh Stadium,2010,174,137.0,Mumbai Indians
419151,Sunrisers Hyderabad,Royal Challengers Bangalore,Nagpur,"Vidarbha Cricket Association Stadium, Jamtha",2010,151,138.0,Deccan Chargers
419152,Mumbai Indians,Delhi Capitals,Mumbai,Brabourne Stadium,2010,183,144.0,Mumbai Indians
419153,Chennai Super Kings,Kolkata Knight Riders,Chennai,MA Chidambaram Stadium,2010,139,143.0,Chennai Super Kings
419154,Rajasthan Royals,Royal Challengers Bangalore,Jaipur,Sawai Mansingh Stadium,2010,130,132.0,Royal Challengers Bangalore
419155,Chennai Super Kings,Delhi Capitals,Chennai,MA Chidambaram Stadium,2010,112,113.0,Delhi Daredevils
419156,Punjab Kings,Sunrisers Hyderabad,Dharamshala,Himachal Pradesh Cricket Association Stadium,2010,174,178.0,Deccan Chargers
419157,Royal Challengers Bangalore,Mumbai Indians,Bengaluru,M Chinnaswamy Stadium,2010,191,134.0,Mumbai Indians
419158,Kolkata Knight Riders,Rajasthan Royals,Kolkata,Eden Gardens,2010,132,133.0,Kolkata Knight Riders
419159,Punjab Kings,Chennai Super Kings,Dharamshala,Himachal Pradesh Cricket Association Stadium,2010,192,195.0,Chennai Super Kings
419160,Delhi Capitals,Sunrisers Hyderabad,Delhi,Feroz Shah Kotla,2010,145,134.0,Deccan Chargers
419161,Kolkata Knight Riders,Mumbai Indians,Kolkata,Eden Gardens,2010,133,135.0,Kolkata Knight Riders
419162,Royal Challengers Bangalore,Mumbai Indians,Mumbai,Dr DY Patil Sports Academy,2010,184,149.0,Mumbai Indians
419163,Chennai Super Kings,Sunrisers Hyderabad,Mumbai,Dr DY Patil Sports Academy,2010,142,104.0,Chennai Super Kings
419164,Royal Challengers Bangalore,Sunrisers Hyderabad,Mumbai,Dr DY Patil Sports Academy,2010,82,86.0,Royal Challengers Bangalore
419165,Chennai Super Kings,Mumbai Indians,Mumbai,Dr DY Patil Sports Academy,2010,168,146.0,Chennai Super Kings
501198,Chennai Super Kings,Kolkata Knight Riders,Chennai,MA Chidambaram Stadium,2011,153,151.0,Chennai Super Kings
501199,Sunrisers Hyderabad,Rajasthan Royals,Hyderabad,Rajiv Gandhi International Stadium,2011,137,141.0,Rajasthan Royals
501201,Delhi Capitals,Mumbai Indians,Delhi,Feroz Shah Kotla,2011,95,99.0,Mumbai Indians
501203,Kolkata Knight Riders,Sunrisers Hyderabad,Kolkata,Eden Gardens,2011,163,154.0,Kolkata Knight Riders
501204,Rajasthan Royals,Delhi Capitals,Jaipur,Sawai Mansingh Stadium,2011,151,152.0,Rajasthan Royals
501205,Royal Challengers Bangalore,Mumbai Indians,Bengaluru,M Chinnaswamy Stadium,2011,140,143.0,Mumbai Indians
501206,Punjab Kings,Chennai Super Kings,Mohali,Punjab Cricket Association IS Bindra Stadium,2011,188,193.0,Kings XI Punjab
501208,Sunrisers Hyderabad,Royal Challengers Bangalore,Hyderabad,Rajiv Gandhi International Stadium,2011,175,142.0,Deccan Chargers
501209,Rajasthan Royals,Kolkata Knight Riders,Jaipur,Sawai Mansingh Stadium,2011,159,160.0,Kolkata Knight Riders
501211,Chennai Super Kings,Royal Challengers Bangalore,Chennai,MA Chidambaram Stadium,2011,183,162.0,Chennai Super Kings
501212,Sunrisers Hyderabad,Punjab Kings,Hyderabad,Rajiv Gandhi International Stadium,2011,165,166.0,Kings XI Punjab
501214,Kolkata Knight Riders,Rajasthan Royals,Kolkata,Eden Gardens,2011,81,85.0,Kolkata Knight Riders
501216,Delhi Capitals,Sunrisers Hyderabad,Delhi,Feroz Shah Kotla,2011,168,152.0,Deccan Chargers
501220,Punjab Kings,Rajasthan Royals,Mohali,Punjab Cricket Association IS Bindra Stadium,2011,195,147.0,Kings XI Punjab
501221,Mumbai Indians,Chennai Super Kings,Mumbai,Wankhede Stadium,2011,164,156.0,Mumbai Indians
501222,Kolkata Knight Riders,Royal Challengers Bangalore,Kolkata,Eden Gardens,2011,171,175.0,Royal Challengers Bangalore
501223,Delhi Capitals,Punjab Kings,Delhi,Feroz Shah Kotla,2011,231,202.0,Delhi Daredevils
501224,Sunrisers Hyderabad,Mumbai Indians,Hyderabad,Rajiv Gandhi International Stadium,2011,172,135.0,Mumbai Indians
501227,Delhi Capitals,Royal Challengers Bangalore,Delhi,Feroz Shah Kotla,2011,160,161.0,Royal Challengers Bangalore
501230,Delhi Capitals,Kolkata Knight Riders,Delhi,Feroz Shah Kotla,2011,148,131.0,Kolkata Knight Riders
501231,Rajasthan Royals,Mumbai Indians,Jaipur,Sawai Mansingh Stadium,2011,94,95.0,Rajasthan Royals
501234,Kolkata Knight Riders,Punjab Kings,Kolkata,Eden Gardens,2011,119,120.0,Kolkata Knight Riders
501236,Chennai Super Kings,Sunrisers Hyderabad,Chennai,MA Chidambaram Stadium,2011,165,146.0,Chennai Super Kings
501237,Mumbai Indians,Punjab Kings,Mumbai,Wankhede Stadium,2011,159,136.0,Mumbai Indians
501239,Sunrisers Hyderabad,Kolkata Knight Riders,Hyderabad,Rajiv Gandhi International Stadium,2011,169,149.0,Kolkata Knight Riders
501240,Chennai Super Kings,Rajasthan Royals,Chennai,MA Chidambaram Stadium,2011,147,149.0,Chennai Super Kings
501243,Sunrisers Hyderabad,Delhi Capitals,Hyderabad,Rajiv Gandhi International Stadium,2011,175,179.0,Delhi Daredevils
501244,Royal Challengers Bangalore,Punjab Kings,Bengaluru,M Chinnaswamy Stadium,2011,205,120.0,Royal Challengers Bangalore
501245,Kolkata Knight Riders,Chennai Super Kings,Kolkata,Eden Gardens,2011,114,61.0,Kolkata Knight Riders
501246,Mumbai Indians,Delhi Capitals,Mumbai,Wankhede Stadium,2011,178,146.0,Mumbai Indians
501249,Rajasthan Royals,Chennai Super Kings,Jaipur,Sawai Mansingh Stadium,2011,196,133.0,Chennai Super Kings
501251,Punjab Kings,Mumbai Indians,Mohali,Punjab Cricket Association IS Bindra Stadium,2011,163,87.0,Kings XI Punjab
501252,Rajasthan Royals,Royal Challengers Bangalore,Jaipur,Sawai Mansingh Stadium,2011,146,151.0,Royal Challengers Bangalore
501253,Chennai Super Kings,Delhi Capitals,Chennai,MA Chidambaram Stadium,2011,176,158.0,Chennai Super Kings
501255,Royal Challengers Bangalore,Kolkata Knight Riders,Bengaluru,M Chinnaswamy Stadium,2011,89,105.0,Royal Challengers Bangalore
501256,Mumbai Indians,Sunrisers Hyderabad,Mumbai,Wankhede Stadium,2011,135,125.0,Deccan Chargers
501257,Punjab Kings,Delhi Capitals,Dharamshala,Himachal Pradesh Cricket Association Stadium,2011,170,141.0,Kings XI Punjab
501260,Punjab Kings,Royal Challengers Bangalore,Dharamshala,Himachal Pradesh Cricket Association Stadium,2011,232,121.0,Kings XI Punjab
501263,Mumbai Indians,Rajasthan Royals,Mumbai,Wankhede Stadium,2011,133,134.0,Rajasthan Royals
501264,Punjab Kings,Sunrisers Hyderabad,Dharamshala,Himachal Pradesh Cricket Association Stadium,2011,198,116.0,Deccan Chargers
501266,Royal Challengers Bangalore,Chennai Super Kings,Bengaluru,M Chinnaswamy Stadium,2011,128,129.0,Royal Challengers Bangalore
501267,Kolkata Knight Riders,Mumbai Indians,Kolkata,Eden Gardens,2011,175,178.0,Mumbai Indians
501268,Royal Challengers Bangalore,Chennai Super Kings,Mumbai,Wankhede Stadium,2011,175,177.0,Chennai Super Kings
501269,Mumbai Indians,Kolkata Knight Riders,Mumbai,Wankhede Stadium,2011,147,148.0,Mumbai Indians
501270,Royal Challengers Bangalore,Mumbai Indians,Chennai,MA Chidambaram Stadium,2011,185,142.0,Royal Challengers Bangalore
501271,Chennai Super Kings,Royal Challengers Bangalore,Chennai,MA Chidambaram Stadium,2011,205,147.0,Chennai Super Kings
548306,Chennai Super Kings,Mumbai Indians,Chennai,MA Chidambaram Stadium,2012,112,115.0,Mumbai Indians
548307,Kolkata Knight Riders,Delhi Capitals,Kolkata,Eden Gardens,2012,97,100.0,Delhi Daredevils
548309,Rajasthan Royals,Punjab Kings,Jaipur,Sawai Mansingh Stadium,2012,191,160.0,Rajasthan Royals
548310,Royal Challengers Bangalore,Delhi Capitals,Bengaluru,M Chinnaswamy Stadium,2012,157,137.0,Royal Challengers Bangalore
548311,Sunrisers Hyderabad,Chennai Super Kings,Visakhapatnam,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,2012,193,119.0,Chennai Super Kings
