match_id,team1,team2,city,venue,season,team1_runs,team2_runs,winner
829733,Punjab Kings,Kolkata Knight Riders,Pune,Maharashtra Cricket Association Stadium,2015,155,159,Kolkata Knight Riders
829735,Rajasthan Royals,Chennai Super Kings,Ahmedabad,"Sardar Patel Stadium, Motera",2015,156,157,Rajasthan Royals
829737,Royal Challengers Bangalore,Mumbai Indians,Bengaluru,M Chinnaswamy Stadium,2015,209,191,Mumbai Indians
829739,Delhi Capitals,Kolkata Knight Riders,Delhi,Feroz Shah Kotla,2015,146,147,Kolkata Knight Riders
829741,Rajasthan Royals,Punjab Kings,Ahmedabad,"Sardar Patel Stadium, Motera",2015,191,191,Kings XI Punjab
829743,Sunrisers Hyderabad,Kolkata Knight Riders,Visakhapatnam,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,2015,176,101,Sunrisers Hyderabad
829745,Royal Challengers Bangalore,Chennai Super Kings,Bengaluru,M Chinnaswamy Stadium,2015,181,154,Chennai Super Kings
829747,Delhi Capitals,Mumbai Indians,Delhi,Feroz Shah Kotla,2015,190,153,Delhi Daredevils
829749,Rajasthan Royals,Royal Challengers Bangalore,Ahmedabad,"Sardar Patel Stadium, Motera",2015,130,134,Royal Challengers Bangalore
829751,Mumbai Indians,Sunrisers Hyderabad,Mumbai,Wankhede Stadium,2015,157,137,Mumbai Indians
829753,Chennai Super Kings,Punjab Kings,Chennai,MA Chidambaram Stadium,2015,192,95,Chennai Super Kings
829757,Delhi Capitals,Royal Challengers Bangalore,Delhi,Feroz Shah Kotla,2015,95,99,Royal Challengers Bangalore
829759,Punjab Kings,Sunrisers Hyderabad,Mohali,Punjab Cricket Association IS Bindra Stadium,2015,150,130,Sunrisers Hyderabad
829765,Chennai Super Kings,Kolkata Knight Riders,Chennai,MA Chidambaram Stadium,2015,134,132,Chennai Super Kings
829723,Kolkata Knight Riders,Chennai Super Kings,Kolkata,Eden Gardens,2015,165,169,Kolkata Knight Riders
829767,Delhi Capitals,Punjab Kings,Delhi,Feroz Shah Kotla,2015,118,119,Delhi Daredevils
829769,Mumbai Indians,Rajasthan Royals,Mumbai,Wankhede Stadium,2015,187,179,Mumbai Indians
829771,Royal Challengers Bangalore,Kolkata Knight Riders,Bengaluru,M Chinnaswamy Stadium,2015,111,115,Royal Challengers Bangalore
829773,Sunrisers Hyderabad,Chennai Super Kings,Hyderabad,Rajiv Gandhi International Stadium,2015,192,170,Sunrisers Hyderabad
829775,Punjab Kings,Mumbai Indians,Mohali,Punjab Cricket Association IS Bindra Stadium,2015,172,149,Mumbai Indians
829777,Rajasthan Royals,Delhi Capitals,Mumbai,Brabourne Stadium,2015,189,175,Rajasthan Royals
829779,Chennai Super Kings,Royal Challengers Bangalore,Chennai,MA Chidambaram Stadium,2015,148,124,Chennai Super Kings
829781,Kolkata Knight Riders,Sunrisers Hyderabad,Kolkata,Eden Gardens,2015,167,132,Kolkata Knight Riders
829783,Mumbai Indians,Delhi Capitals,Mumbai,Wankhede Stadium,2015,152,153,Mumbai Indians
829785,Royal Challengers Bangalore,Punjab Kings,Bengaluru,M Chinnaswamy Stadium,2015,226,88,Royal Challengers Bangalore
829761,Kolkata Knight Riders,Delhi Capitals,Kolkata,Eden Gardens,2015,171,158,Kolkata Knight Riders
829787,Rajasthan Royals,Sunrisers Hyderabad,Mumbai,Brabourne Stadium,2015,201,194,Sunrisers Hyderabad
829789,Chennai Super Kings,Mumbai Indians,Chennai,MA Chidambaram Stadium,2015,158,159,Mumbai Indians
829791,Kolkata Knight Riders,Punjab Kings,Kolkata,Eden Gardens,2015,183,184,Kolkata Knight Riders
829793,Delhi Capitals,Sunrisers Hyderabad,Raipur,Shaheed Veer Narayan Singh International Stadium,2015,163,157,Sunrisers Hyderabad
829795,Mumbai Indians,Royal Challengers Bangalore,Mumbai,Wankhede Stadium,2015,235,196,Royal Challengers Bangalore
829797,Chennai Super Kings,Rajasthan Royals,Chennai,MA Chidambaram Stadium,2015,157,145,Chennai Super Kings
829799,Sunrisers Hyderabad,Punjab Kings,Hyderabad,Rajiv Gandhi International Stadium,2015,185,180,Sunrisers Hyderabad
829801,Delhi Capitals,Chennai Super Kings,Raipur,Shaheed Veer Narayan Singh International Stadium,2015,119,120,Delhi Daredevils
829803,Punjab Kings,Royal Challengers Bangalore,Mohali,Punjab Cricket Association IS Bindra Stadium,2015,106,84,Kings XI Punjab
829805,Mumbai Indians,Kolkata Knight Riders,Mumbai,Wankhede Stadium,2015,171,166,Mumbai Indians
829807,Sunrisers Hyderabad,Royal Challengers Bangalore,Hyderabad,Rajiv Gandhi International Stadium,2015,135,83,Royal Challengers Bangalore
829809,Punjab Kings,Chennai Super Kings,Mohali,Punjab Cricket Association IS Bindra Stadium,2015,130,134,Chennai Super Kings
829811,Rajasthan Royals,Kolkata Knight Riders,Mumbai,Brabourne Stadium,2015,199,190,Rajasthan Royals
829815,Sunrisers Hyderabad,Mumbai Indians,Hyderabad,Rajiv Gandhi International Stadium,2015,113,114,Mumbai Indians
829817,Chennai Super Kings,Mumbai Indians,Mumbai,Wankhede Stadium,2015,187,162,Mumbai Indians
829819,Royal Challengers Bangalore,Rajasthan Royals,Pune,Maharashtra Cricket Association Stadium,2015,180,109,Royal Challengers Bangalore
829821,Chennai Super Kings,Royal Challengers Bangalore,Ranchi,JSCA International Stadium Complex,2015,139,140,Chennai Super Kings
829823,Mumbai Indians,Chennai Super Kings,Kolkata,Eden Gardens,2015,202,161,Mumbai Indians
980903,Kolkata Knight Riders,Delhi Capitals,Kolkata,Eden Gardens,2016,98,99,Kolkata Knight Riders
980905,Punjab Kings,Gujarat Titans,Mohali,Punjab Cricket Association IS Bindra Stadium,2016,161,162,Gujarat Lions
980907,Royal Challengers Bangalore,Sunrisers Hyderabad,Bengaluru,M Chinnaswamy Stadium,2016,227,182,Royal Challengers Bangalore
980909,Kolkata Knight Riders,Mumbai Indians,Kolkata,Eden Gardens,2016,187,188,Mumbai Indians
980913,Delhi Capitals,Punjab Kings,Delhi,Feroz Shah Kotla,2016,111,113,Delhi Daredevils
980915,Sunrisers Hyderabad,Kolkata Knight Riders,Hyderabad,Rajiv Gandhi International Stadium,2016,142,146,Kolkata Knight Riders
980917,Mumbai Indians,Gujarat Titans,Mumbai,Wankhede Stadium,2016,143,147,Gujarat Lions
980921,Royal Challengers Bangalore,Delhi Capitals,Bengaluru,M Chinnaswamy Stadium,2016,191,192,Delhi Daredevils
980923,Sunrisers Hyderabad,Mumbai Indians,Hyderabad,Rajiv Gandhi International Stadium,2016,142,145,Sunrisers Hyderabad
980925,Punjab Kings,Kolkata Knight Riders,Mohali,Punjab Cricket Association IS Bindra Stadium,2016,138,141,Kolkata Knight Riders
980927,Mumbai Indians,Royal Challengers Bangalore,Mumbai,Wankhede Stadium,2016,170,171,Mumbai Indians
980929,Gujarat Titans,Sunrisers Hyderabad,Rajkot,Saurashtra Cricket Association Stadium,2016,135,137,Sunrisers Hyderabad
980933,Delhi Capitals,Mumbai Indians,Delhi,Feroz Shah Kotla,2016,164,154,Delhi Daredevils
980935,Sunrisers Hyderabad,Punjab Kings,Hyderabad,Rajiv Gandhi International Stadium,2016,143,146,Sunrisers Hyderabad
980937,Gujarat Titans,Royal Challengers Bangalore,Rajkot,Saurashtra Cricket Association Stadium,2016,180,182,Gujarat Lions
980941,Punjab Kings,Mumbai Indians,Mohali,Punjab Cricket Association IS Bindra Stadium,2016,189,164,Mumbai Indians
980945,Delhi Capitals,Gujarat Titans,Delhi,Feroz Shah Kotla,2016,172,171,Gujarat Lions
980947,Mumbai Indians,Kolkata Knight Riders,Mumbai,Wankhede Stadium,2016,174,178,Mumbai Indians
980951,Delhi Capitals,Kolkata Knight Riders,Delhi,Feroz Shah Kotla,2016,186,159,Delhi Daredevils
980953,Sunrisers Hyderabad,Royal Challengers Bangalore,Hyderabad,Rajiv Gandhi International Stadium,2016,194,179,Sunrisers Hyderabad
980955,Gujarat Titans,Punjab Kings,Rajkot,Saurashtra Cricket Association Stadium,2016,154,131,Kings XI Punjab
980959,Royal Challengers Bangalore,Kolkata Knight Riders,Bengaluru,M Chinnaswamy Stadium,2016,185,189,Kolkata Knight Riders
980961,Gujarat Titans,Delhi Capitals,Rajkot,Saurashtra Cricket Association Stadium,2016,149,150,Delhi Daredevils
980963,Kolkata Knight Riders,Punjab Kings,Kolkata,Eden Gardens,2016,164,157,Kolkata Knight Riders
980967,Sunrisers Hyderabad,Gujarat Titans,Hyderabad,Rajiv Gandhi International Stadium,2016,126,129,Sunrisers Hyderabad
980971,Punjab Kings,Delhi Capitals,Mohali,Punjab Cricket Association IS Bindra Stadium,2016,181,172,Kings XI Punjab
980973,Mumbai Indians,Sunrisers Hyderabad,Visakhapatnam,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,2016,177,92,Sunrisers Hyderabad
980975,Kolkata Knight Riders,Gujarat Titans,Kolkata,Eden Gardens,2016,158,164,Gujarat Lions
980977,Punjab Kings,Royal Challengers Bangalore,Mohali,Punjab Cricket Association IS Bindra Stadium,2016,175,174,Royal Challengers Bangalore
980981,Royal Challengers Bangalore,Mumbai Indians,Bengaluru,M Chinnaswamy Stadium,2016,151,153,Mumbai Indians
980983,Sunrisers Hyderabad,Delhi Capitals,Hyderabad,Rajiv Gandhi International Stadium,2016,146,150,Delhi Daredevils
980985,Mumbai Indians,Punjab Kings,Visakhapatnam,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,2016,124,127,Kings XI Punjab
980987,Royal Challengers Bangalore,Gujarat Titans,Bengaluru,M Chinnaswamy Stadium,2016,248,104,Royal Challengers Bangalore
980991,Punjab Kings,Sunrisers Hyderabad,Mohali,Punjab Cricket Association IS Bindra Stadium,2016,179,180,Sunrisers Hyderabad
980993,Mumbai Indians,Delhi Capitals,Visakhapatnam,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,2016,206,126,Mumbai Indians
980995,Kolkata Knight Riders,Royal Challengers Bangalore,Kolkata,Eden Gardens,2016,183,186,Royal Challengers Bangalore
980999,Royal Challengers Bangalore,Punjab Kings,Bengaluru,M Chinnaswamy Stadium,2016,211,120,Royal Challengers Bangalore
981001,Gujarat Titans,Kolkata Knight Riders,Kanpur,Green Park,2016,124,125,Gujarat Lions
981003,Delhi Capitals,Sunrisers Hyderabad,Raipur,Shaheed Veer Narayan Singh International Stadium,2016,158,161,Delhi Daredevils
981007,Gujarat Titans,Mumbai Indians,Kanpur,Green Park,2016,172,173,Gujarat Lions
981009,Kolkata Knight Riders,Sunrisers Hyderabad,Kolkata,Eden Gardens,2016,171,149,Kolkata Knight Riders
981011,Delhi Capitals,Royal Challengers Bangalore,Raipur,Shaheed Veer Narayan Singh International Stadium,2016,138,139,Royal Challengers Bangalore
981013,Gujarat Titans,Royal Challengers Bangalore,Bengaluru,M Chinnaswamy Stadium,2016,158,159,Royal Challengers Bangalore
981015,Sunrisers Hyderabad,Kolkata Knight Riders,Delhi,Feroz Shah Kotla,2016,162,140,Sunrisers Hyderabad
981017,Gujarat Titans,Sunrisers Hyderabad,Delhi,Feroz Shah Kotla,2016,162,163,Sunrisers Hyderabad
981019,Royal Challengers Bangalore,Sunrisers Hyderabad,Bengaluru,M Chinnaswamy Stadium,2016,208,200,Sunrisers Hyderabad
1082591,Sunrisers Hyderabad,Royal Challengers Bangalore,Hyderabad,Rajiv Gandhi International Stadium,2017,207,172,Sunrisers Hyderabad
1082593,Gujarat Titans,Kolkata Knight Riders,Rajkot,Saurashtra Cricket Association Stadium,2017,183,184,Kolkata Knight Riders
1082595,Royal Challengers Bangalore,Delhi Capitals,Bengaluru,M Chinnaswamy Stadium,2017,157,142,Royal Challengers Bangalore
1082596,Sunrisers Hyderabad,Gujarat Titans,Hyderabad,Rajiv Gandhi International Stadium,2017,135,140,Sunrisers Hyderabad
1082597,Mumbai Indians,Kolkata Knight Riders,Mumbai,Wankhede Stadium,2017,178,180,Mumbai Indians
1082598,Punjab Kings,Royal Challengers Bangalore,Indore,Holkar Cricket Stadium,2017,148,150,Kings XI Punjab
1082600,Mumbai Indians,Sunrisers Hyderabad,Mumbai,Wankhede Stadium,2017,158,159,Mumbai Indians
1082601,Kolkata Knight Riders,Punjab Kings,Kolkata,Eden Gardens,2017,170,171,Kolkata Knight Riders
1082602,Royal Challengers Bangalore,Mumbai Indians,Bengaluru,M Chinnaswamy Stadium,2017,142,145,Mumbai Indians
1082604,Kolkata Knight Riders,Sunrisers Hyderabad,Kolkata,Eden Gardens,2017,172,155,Kolkata Knight Riders
1082605,Delhi Capitals,Punjab Kings,Delhi,Feroz Shah Kotla,2017,188,137,Delhi Daredevils
1082606,Mumbai Indians,Gujarat Titans,Mumbai,Wankhede Stadium,2017,176,177,Mumbai Indians
1082608,Delhi Capitals,Kolkata Knight Riders,Delhi,Feroz Shah Kotla,2017,168,169,Kolkata Knight Riders
1082609,Sunrisers Hyderabad,Punjab Kings,Hyderabad,Rajiv Gandhi International Stadium,2017,159,154,Sunrisers Hyderabad
1082610,Gujarat Titans,Royal Challengers Bangalore,Rajkot,Saurashtra Cricket Association Stadium,2017,213,192,Royal Challengers Bangalore
1082611,Sunrisers Hyderabad,Delhi Capitals,Hyderabad,Rajiv Gandhi International Stadium,2017,191,176,Sunrisers Hyderabad
1082612,Punjab Kings,Mumbai Indians,Indore,Holkar Cricket Stadium,2017,198,199,Mumbai Indians
1082613,Kolkata Knight Riders,Gujarat Titans,Kolkata,Eden Gardens,2017,187,188,Gujarat Lions
1082614,Mumbai Indians,Delhi Capitals,Mumbai,Wankhede Stadium,2017,142,128,Mumbai Indians
1082616,Gujarat Titans,Punjab Kings,Rajkot,Saurashtra Cricket Association Stadium,2017,188,162,Kings XI Punjab
1082617,Kolkata Knight Riders,Royal Challengers Bangalore,Kolkata,Eden Gardens,2017,131,49,Kolkata Knight Riders
1082621,Royal Challengers Bangalore,Gujarat Titans,Bengaluru,M Chinnaswamy Stadium,2017,134,135,Gujarat Lions
1082622,Kolkata Knight Riders,Delhi Capitals,Kolkata,Eden Gardens,2017,160,161,Kolkata Knight Riders
1082623,Punjab Kings,Sunrisers Hyderabad,Mohali,Punjab Cricket Association IS Bindra Stadium,2017,207,181,Sunrisers Hyderabad
1082625,Gujarat Titans,Mumbai Indians,Rajkot,Saurashtra Cricket Association Stadium,2017,153,153,Mumbai Indians
1082626,Punjab Kings,Delhi Capitals,Mohali,Punjab Cricket Association IS Bindra Stadium,2017,67,68,Kings XI Punjab
1082627,Sunrisers Hyderabad,Kolkata Knight Riders,Hyderabad,Rajiv Gandhi International Stadium,2017,209,161,Sunrisers Hyderabad
1082628,Mumbai Indians,Royal Challengers Bangalore,Mumbai,Wankhede Stadium,2017,162,165,Mumbai Indians
1082630,Delhi Capitals,Sunrisers Hyderabad,Delhi,Feroz Shah Kotla,2017,185,189,Delhi Daredevils
1082632,Delhi Capitals,Gujarat Titans,Delhi,Feroz Shah Kotla,2017,208,214,Delhi Daredevils
1082633,Royal Challengers Bangalore,Punjab Kings,Bengaluru,M Chinnaswamy Stadium,2017,138,119,Kings XI Punjab
1082635,Delhi Capitals,Mumbai Indians,Delhi,Feroz Shah Kotla,2017,212,66,Mumbai Indians
1082636,Royal Challengers Bangalore,Kolkata Knight Riders,Bengaluru,M Chinnaswamy Stadium,2017,158,159,Kolkata Knight Riders
1082637,Punjab Kings,Gujarat Titans,Mohali,Punjab Cricket Association IS Bindra Stadium,2017,189,192,Gujarat Lions
1082638,Sunrisers Hyderabad,Mumbai Indians,Hyderabad,Rajiv Gandhi International Stadium,2017,138,140,Sunrisers Hyderabad
1082639,Punjab Kings,Kolkata Knight Riders,Mohali,Punjab Cricket Association IS Bindra Stadium,2017,167,153,Kings XI Punjab
1082640,Gujarat Titans,Delhi Capitals,Kanpur,Green Park,2017,195,197,Delhi Daredevils
1082641,Mumbai Indians,Punjab Kings,Mumbai,Wankhede Stadium,2017,230,223,Kings XI Punjab
1082643,Gujarat Titans,Sunrisers Hyderabad,Kanpur,Green Park,2017,154,158,Sunrisers Hyderabad
1082644,Kolkata Knight Riders,Mumbai Indians,Kolkata,Eden Gardens,2017,173,164,Mumbai Indians
1082646,Delhi Capitals,Royal Challengers Bangalore,Delhi,Feroz Shah Kotla,2017,161,151,Royal Challengers Bangalore
1082648,Sunrisers Hyderabad,Kolkata Knight Riders,Bengaluru,M Chinnaswamy Stadium,2017,128,48,Kolkata Knight Riders
1082649,Mumbai Indians,Kolkata Knight Riders,Bengaluru,M Chinnaswamy Stadium,2017,107,111,Mumbai Indians
1136561,Mumbai Indians,Chennai Super Kings,Mumbai,Wankhede Stadium,2018,165,169,Chennai Super Kings
1136562,Delhi Capitals,Punjab Kings,Mohali,Punjab Cricket Association IS Bindra Stadium,2018,166,167,Kings XI Punjab
1136563,Royal Challengers Bangalore,Kolkata Knight Riders,Kolkata,Eden Gardens,2018,176,177,Kolkata Knight Riders
1136564,Rajasthan Royals,Sunrisers Hyderabad,Hyderabad,Rajiv Gandhi International Stadium,2018,125,127,Sunrisers Hyderabad
1136565,Kolkata Knight Riders,Chennai Super Kings,Chennai,MA Chidambaram Stadium,2018,202,205,Chennai Super Kings
1136566,Rajasthan Royals,Delhi Capitals,Jaipur,Sawai Mansingh Stadium,2018,153,60,Rajasthan Royals
1136567,Mumbai Indians,Sunrisers Hyderabad,Hyderabad,Rajiv Gandhi International Stadium,2018,147,151,Sunrisers Hyderabad
1136568,Punjab Kings,Royal Challengers Bangalore,Bengaluru,M Chinnaswamy Stadium,2018,155,159,Royal Challengers Bangalore
1136569,Mumbai Indians,Delhi Capitals,Mumbai,Wankhede Stadium,2018,194,195,Delhi Daredevils
1136570,Kolkata Knight Riders,Sunrisers Hyderabad,Kolkata,Eden Gardens,2018,138,139,Sunrisers Hyderabad
1136571,Rajasthan Royals,Royal Challengers Bangalore,Bengaluru,M Chinnaswamy Stadium,2018,217,198,Rajasthan Royals
1136572,Punjab Kings,Chennai Super Kings,Mohali,Punjab Cricket Association IS Bindra Stadium,2018,197,193,Kings XI Punjab
1136573,Kolkata Knight Riders,Delhi Capitals,Kolkata,Eden Gardens,2018,200,129,Kolkata Knight Riders
1136574,Mumbai Indians,Royal Challengers Bangalore,Mumbai,Wankhede Stadium,2018,213,167,Mumbai Indians
1136575,Rajasthan Royals,Kolkata Knight Riders,Jaipur,Sawai Mansingh Stadium,2018,160,163,Kolkata Knight Riders
1136576,Punjab Kings,Sunrisers Hyderabad,Mohali,Punjab Cricket Association IS Bindra Stadium,2018,193,178,Kings XI Punjab
1136577,Chennai Super Kings,Rajasthan Royals,Pune,Maharashtra Cricket Association Stadium,2018,204,140,Chennai Super Kings
1136578,Kolkata Knight Riders,Punjab Kings,Kolkata,Eden Gardens,2018,191,126,Kings XI Punjab
1136579,Delhi Capitals,Royal Challengers Bangalore,Bengaluru,M Chinnaswamy Stadium,2018,174,176,Royal Challengers Bangalore
1136580,Chennai Super Kings,Sunrisers Hyderabad,Hyderabad,Rajiv Gandhi International Stadium,2018,182,178,Chennai Super Kings
1136581,Mumbai Indians,Rajasthan Royals,Jaipur,Sawai Mansingh Stadium,2018,167,168,Rajasthan Royals
1136582,Punjab Kings,Delhi Capitals,Delhi,Arun Jaitley Stadium,2018,143,139,Kings XI Punjab
1136583,Sunrisers Hyderabad,Mumbai Indians,Mumbai,Wankhede Stadium,2018,118,87,Sunrisers Hyderabad
1136584,Royal Challengers Bangalore,Chennai Super Kings,Bengaluru,M Chinnaswamy Stadium,2018,205,207,Chennai Super Kings
1136585,Sunrisers Hyderabad,Punjab Kings,Hyderabad,Rajiv Gandhi International Stadium,2018,132,119,Sunrisers Hyderabad
1136586,Delhi Capitals,Kolkata Knight Riders,Delhi,Arun Jaitley Stadium,2018,219,164,Delhi Daredevils
1136587,Chennai Super Kings,Mumbai Indians,Pune,Maharashtra Cricket Association Stadium,2018,169,170,Mumbai Indians
1136588,Sunrisers Hyderabad,Rajasthan Royals,Jaipur,Sawai Mansingh Stadium,2018,151,140,Sunrisers Hyderabad
1136589,Royal Challengers Bangalore,Kolkata Knight Riders,Bengaluru,M Chinnaswamy Stadium,2018,175,176,Kolkata Knight Riders
1136590,Chennai Super Kings,Delhi Capitals,Pune,Maharashtra Cricket Association Stadium,2018,211,198,Chennai Super Kings
1136591,Royal Challengers Bangalore,Mumbai Indians,Bengaluru,M Chinnaswamy Stadium,2018,167,153,Royal Challengers Bangalore
1136592,Delhi Capitals,Rajasthan Royals,Delhi,Arun Jaitley Stadium,2018,196,146,Delhi Daredevils
1136593,Chennai Super Kings,Kolkata Knight Riders,Kolkata,Eden Gardens,2018,177,180,Kolkata Knight Riders
1136594,Punjab Kings,Mumbai Indians,Indore,Holkar Cricket Stadium,2018,174,176,Mumbai Indians
1136595,Royal Challengers Bangalore,Chennai Super Kings,Pune,Maharashtra Cricket Association Stadium,2018,127,128,Chennai Super Kings
1136596,Delhi Capitals,Sunrisers Hyderabad,Hyderabad,Rajiv Gandhi International Stadium,2018,163,164,Sunrisers Hyderabad
1136597,Mumbai Indians,Kolkata Knight Riders,Mumbai,Wankhede Stadium,2018,181,168,Mumbai Indians
1136598,Rajasthan Royals,Punjab Kings,Indore,Holkar Cricket Stadium,2018,152,155,Kings XI Punjab
1136599,Sunrisers Hyderabad,Royal Challengers Bangalore,Hyderabad,Rajiv Gandhi International Stadium,2018,146,141,Sunrisers Hyderabad
1136600,Rajasthan Royals,Punjab Kings,Jaipur,Sawai Mansingh Stadium,2018,158,143,Rajasthan Royals
1136601,Mumbai Indians,Kolkata Knight Riders,Kolkata,Eden Gardens,2018,210,108,Mumbai Indians
1136602,Delhi Capitals,Sunrisers Hyderabad,Delhi,Arun Jaitley Stadium,2018,187,191,Sunrisers Hyderabad
1136603,Chennai Super Kings,Rajasthan Royals,Jaipur,Sawai Mansingh Stadium,2018,176,177,Rajasthan Royals
1136604,Kolkata Knight Riders,Punjab Kings,Indore,Holkar Cricket Stadium,2018,245,214,Kolkata Knight Riders
1136605,Delhi Capitals,Royal Challengers Bangalore,Delhi,Arun Jaitley Stadium,2018,181,187,Royal Challengers Bangalore
1136606,Sunrisers Hyderabad,Chennai Super Kings,Pune,Maharashtra Cricket Association Stadium,2018,179,180,Chennai Super Kings
1136607,Mumbai Indians,Rajasthan Royals,Mumbai,Wankhede Stadium,2018,168,171,Rajasthan Royals
1136608,Punjab Kings,Royal Challengers Bangalore,Indore,Holkar Cricket Stadium,2018,88,92,Royal Challengers Bangalore
1136609,Rajasthan Royals,Kolkata Knight Riders,Kolkata,Eden Gardens,2018,142,145,Kolkata Knight Riders
1136610,Mumbai Indians,Punjab Kings,Mumbai,Wankhede Stadium,2018,186,183,Mumbai Indians
1136611,Royal Challengers Bangalore,Sunrisers Hyderabad,Bengaluru,M Chinnaswamy Stadium,2018,218,204,Royal Challengers Bangalore
1136612,Delhi Capitals,Chennai Super Kings,Delhi,Arun Jaitley Stadium,2018,162,128,Delhi Daredevils
1136613,Rajasthan Royals,Royal Challengers Bangalore,Jaipur,Sawai Mansingh Stadium,2018,164,134,Rajasthan Royals
1136614,Sunrisers Hyderabad,Kolkata Knight Riders,Hyderabad,Rajiv Gandhi International Stadium,2018,172,173,Kolkata Knight Riders
1136615,Delhi Capitals,Mumbai Indians,Delhi,Arun Jaitley Stadium,2018,174,163,Delhi Daredevils
1136616,Punjab Kings,Chennai Super Kings,Pune,Maharashtra Cricket Association Stadium,2018,153,159,Chennai Super Kings
1136617,Sunrisers Hyderabad,Chennai Super Kings,Mumbai,Wankhede Stadium,2018,139,140,Chennai Super Kings
1136618,Kolkata Knight Riders,Rajasthan Royals,Kolkata,Eden Gardens,2018,169,144,Kolkata Knight Riders
1136619,Sunrisers Hyderabad,Kolkata Knight Riders,Kolkata,Eden Gardens,2018,174,160,Sunrisers Hyderabad
1136620,Sunrisers Hyderabad,Chennai Super Kings,Mumbai,Wankhede Stadium,2018,178,181,Chennai Super Kings
1175356,Royal Challengers Bangalore,Chennai Super Kings,Chennai,MA Chidambaram Stadium,2019,70,71,Chennai Super Kings
1175357,Sunrisers Hyderabad,Kolkata Knight Riders,Kolkata,Eden Gardens,2019,181,183,Kolkata Knight Riders
1175358,Delhi Capitals,Mumbai Indians,Mumbai,Wankhede Stadium,2019,213,176,Delhi Capitals
1175359,Punjab Kings,Rajasthan Royals,Jaipur,Sawai Mansingh Stadium,2019,184,170,Kings XI Punjab
1175360,Delhi Capitals,Chennai Super Kings,Delhi,Arun Jaitley Stadium,2019,147,150,Chennai Super Kings
1175361,Kolkata Knight Riders,Punjab Kings,Kolkata,Eden Gardens,2019,218,190,Kolkata Knight Riders
1175362,Mumbai Indians,Royal Challengers Bangalore,Bengaluru,M Chinnaswamy Stadium,2019,187,181,Mumbai Indians
1175363,Rajasthan Royals,Sunrisers Hyderabad,Hyderabad,Rajiv Gandhi International Stadium,2019,198,201,Sunrisers Hyderabad
1175364,Mumbai Indians,Punjab Kings,Mohali,Punjab Cricket Association IS Bindra Stadium,2019,176,177,Kings XI Punjab
1175365,Kolkata Knight Riders,Delhi Capitals,Delhi,Arun Jaitley Stadium,2019,185,185,Delhi Capitals
1175366,Sunrisers Hyderabad,Royal Challengers Bangalore,Hyderabad,Rajiv Gandhi International Stadium,2019,231,113,Sunrisers Hyderabad
1175367,Chennai Super Kings,Rajasthan Royals,Chennai,MA Chidambaram Stadium,2019,175,167,Chennai Super Kings
1175368,Punjab Kings,Delhi Capitals,Mohali,Punjab Cricket Association IS Bindra Stadium,2019,166,152,Kings XI Punjab
1175369,Royal Challengers Bangalore,Rajasthan Royals,Jaipur,Sawai Mansingh Stadium,2019,158,164,Rajasthan Royals
1175370,Mumbai Indians,Chennai Super Kings,Mumbai,Wankhede Stadium,2019,170,133,Mumbai Indians
1175371,Delhi Capitals,Sunrisers Hyderabad,Delhi,Arun Jaitley Stadium,2019,129,131,Sunrisers Hyderabad
1175372,Royal Challengers Bangalore,Kolkata Knight Riders,Bengaluru,M Chinnaswamy Stadium,2019,205,206,Kolkata Knight Riders
1178393,Chennai Super Kings,Punjab Kings,Chennai,MA Chidambaram Stadium,2019,160,138,Chennai Super Kings
1178394,Mumbai Indians,Sunrisers Hyderabad,Hyderabad,Rajiv Gandhi International Stadium,2019,136,96,Mumbai Indians
1178395,Royal Challengers Bangalore,Delhi Capitals,Bengaluru,M Chinnaswamy Stadium,2019,149,152,Delhi Capitals
1178396,Rajasthan Royals,Kolkata Knight Riders,Jaipur,Sawai Mansingh Stadium,2019,139,140,Kolkata Knight Riders
1178397,Sunrisers Hyderabad,Punjab Kings,Mohali,Punjab Cricket Association IS Bindra Stadium,2019,150,151,Kings XI Punjab
1178398,Kolkata Knight Riders,Chennai Super Kings,Chennai,MA Chidambaram Stadium,2019,108,111,Chennai Super Kings
1178399,Punjab Kings,Mumbai Indians,Mumbai,Wankhede Stadium,2019,197,198,Mumbai Indians
1178400,Rajasthan Royals,Chennai Super Kings,Jaipur,Sawai Mansingh Stadium,2019,151,155,Chennai Super Kings
1178401,Kolkata Knight Riders,Delhi Capitals,Kolkata,Eden Gardens,2019,178,180,Delhi Capitals
1178402,Mumbai Indians,Rajasthan Royals,Mumbai,Wankhede Stadium,2019,187,188,Rajasthan Royals
1178403,Punjab Kings,Royal Challengers Bangalore,Mohali,Punjab Cricket Association IS Bindra Stadium,2019,173,174,Royal Challengers Bangalore
1178404,Kolkata Knight Riders,Chennai Super Kings,Kolkata,Eden Gardens,2019,161,162,Chennai Super Kings
1178405,Delhi Capitals,Sunrisers Hyderabad,Hyderabad,Rajiv Gandhi International Stadium,2019,155,116,Delhi Capitals
1178406,Royal Challengers Bangalore,Mumbai Indians,Mumbai,Wankhede Stadium,2019,171,172,Mumbai Indians
